Date,Plot,Tag,Fl_stems,Fl_open,Fl_done,Q,Page,Note
9/9/21,2,1564,2,0,3,,78,
9/9/21,10,1750,2,0,5,,78,
9/9/21,21,1681,1,0,2,,78,
9/9/21,39,1778,1,0,1,,78,pv
9/9/21,70,1533,1,0,6,,78,
9/9/21,74,1714,,,,,78,gone